"∞¸√¯º“","∞¸√¯¿œΩ√","«•√˛ºˆø¬(°…)","«•√˛ ø∞∫–(psu)","«•√˛ DO(mg/L)","«•√˛ºˆΩ…(m)","¡ﬂ√Êºˆø¬(°…)","¡ﬂ√Êø∞∫–(psu)","¡ﬂ√ÊDO(mg/L)","¡ﬂ√˛ºˆΩ…(m)","¿˙√˛ºˆø¬(°…)","¿˙√˛ ø∞∫–(psu)","¿˙√˛ DO(mg/L)","¿˙√˛ºˆΩ…(m)"
æÁæÁ(byy87),"2015-04-27 14:30",6.2,,,5,6.4,,,15,6.1,,,25
æÁæÁ(byy87),"2015-04-27 15:00",7.3,,,5,6.6,,,15,6.3,,,25
æÁæÁ(byy87),"2015-04-27 15:30",8.1,,,5,7.1,,,15,6.7,,,25
æÁæÁ(byy87),"2015-04-27 16:00",7.8,,,5,7.1,,,15,6.8,,,25
æÁæÁ(byy87),"2015-04-27 16:30",8.2,,,5,7.1,,,15,6.8,,,25
æÁæÁ(byy87),"2015-04-27 17:00",8,,,5,7,,,15,6.9,,,25
æÁæÁ(byy87),"2015-04-27 17:30",8.2,,,5,6.9,,,15,6.8,,,25
æÁæÁ(byy87),"2015-04-27 18:00",8.3,,,5,6.9,,,15,6.8,,,25
æÁæÁ(byy87),"2015-04-27 18:30",7.1,,,5,6.9,,,15,6.7,,,25
æÁæÁ(byy87),"2015-04-27 19:00",7.3,,,5,6.9,,,15,6.7,,,25
æÁæÁ(byy87),"2015-04-27 19:30",8.1,,,5,6.9,,,15,6.6,,,25
æÁæÁ(byy87),"2015-04-27 20:00",8.3,,,5,6.8,,,15,6.3,,,25
æÁæÁ(byy87),"2015-04-27 20:30",8.3,,,5,6.8,,,15,5.9,,,25
æÁæÁ(byy87),"2015-04-27 21:00",8.4,,,5,6.7,,,15,5.8,,,25
æÁæÁ(byy87),"2015-04-27 21:30",8.4,,,5,6.7,,,15,5.8,,,25
æÁæÁ(byy87),"2015-04-27 22:00",8.4,,,5,6.6,,,15,5.7,,,25
æÁæÁ(byy87),"2015-04-27 22:30",8.4,,,5,6.8,,,15,5.8,,,25
æÁæÁ(byy87),"2015-04-27 23:00",8.4,,,5,7.1,,,15,5.8,,,25
æÁæÁ(byy87),"2015-04-27 23:30",8.4,,,5,7.2,,,15,5.8,,,25
æÁæÁ(byy87),"2015-04-28 00:00",8.3,,,5,7.2,,,15,5.8,,,25
æÁæÁ(byy87),"2015-04-28 00:30",8.3,,,5,7.1,,,15,5.9,,,25
æÁæÁ(byy87),"2015-04-28 01:00",8.3,,,5,7.1,,,15,5.9,,,25
æÁæÁ(byy87),"2015-04-28 01:30",8.3,,,5,7.1,,,15,5.4,,,25
æÁæÁ(byy87),"2015-04-28 02:00",8.3,,,5,7.3,,,15,5.8,,,25
æÁæÁ(byy87),"2015-04-28 02:30",8.3,,,5,7.9,,,15,6.1,,,25
æÁæÁ(byy87),"2015-04-28 03:00",8.3,,,5,8,,,15,6.3,,,25
æÁæÁ(byy87),"2015-04-28 03:30",8.3,,,5,7.6,,,15,6.2,,,25
æÁæÁ(byy87),"2015-04-28 04:00",8.3,,,5,7.8,,,15,6.3,,,25
æÁæÁ(byy87),"2015-04-28 04:30",8.3,,,5,8.3,,,15,6.5,,,25
æÁæÁ(byy87),"2015-04-28 05:00",8.3,,,5,8,,,15,6.4,,,25
æÁæÁ(byy87),"2015-04-28 05:30",8.2,,,5,7.8,,,15,6.1,,,25
æÁæÁ(byy87),"2015-04-28 06:00",8.2,,,5,8.4,,,15,6.6,,,25
æÁæÁ(byy87),"2015-04-28 06:30",8.2,,,5,8.4,,,15,6.9,,,25
æÁæÁ(byy87),"2015-04-28 07:00",8.1,,,5,7.8,,,15,6.4,,,25
æÁæÁ(byy87),"2015-04-28 07:30",8.2,,,5,7.7,,,15,6.4,,,25
æÁæÁ(byy87),"2015-04-28 08:00",8.2,,,5,7.7,,,15,6.5,,,25
æÁæÁ(byy87),"2015-04-28 08:30",8.3,,,5,7.7,,,15,6.4,,,25
æÁæÁ(byy87),"2015-04-28 09:00",8.5,,,5,7.9,,,15,6.4,,,25
æÁæÁ(byy87),"2015-04-28 09:30",8.6,,,5,7.9,,,15,6.5,,,25
æÁæÁ(byy87),"2015-04-28 10:00",8.6,,,5,7.6,,,15,6.4,,,25
æÁæÁ(byy87),"2015-04-28 10:30",8.6,,,5,7.9,,,15,6.6,,,25
æÁæÁ(byy87),"2015-04-28 11:00",8.8,,,5,8.1,,,15,6.8,,,25
æÁæÁ(byy87),"2015-04-28 11:30",8.7,,,5,8.4,,,15,6.9,,,25
æÁæÁ(byy87),"2015-04-28 12:00",8.7,,,5,8.1,,,15,6.7,,,25
æÁæÁ(byy87),"2015-04-28 12:30",8.7,,,5,8.1,,,15,6.8,,,25
æÁæÁ(byy87),"2015-04-28 13:00",8.3,,,5,7.8,,,15,6.8,,,25
æÁæÁ(byy87),"2015-04-28 13:30",8.3,,,5,7.5,,,15,6.6,,,25
æÁæÁ(byy87),"2015-04-28 14:00",8.1,,,5,7.2,,,15,6.5,,,25
æÁæÁ(byy87),"2015-04-28 14:30",8.2,,,5,7.6,,,15,6.4,,,25
æÁæÁ(byy87),"2015-04-28 15:00",8.2,,,5,7.6,,,15,6.4,,,25
æÁæÁ(byy87),"2015-04-28 15:30",8.3,,,5,7.8,,,15,6.3,,,25
æÁæÁ(byy87),"2015-04-28 16:00",8.3,,,5,7.7,,,15,6.1,,,25
æÁæÁ(byy87),"2015-04-28 16:30",8.2,,,5,7.5,,,15,6,,,25
æÁæÁ(byy87),"2015-04-28 17:00",8.2,,,5,7.4,,,15,5.6,,,25
æÁæÁ(byy87),"2015-04-28 17:30",8.1,,,5,7.3,,,15,4.5,,,25
æÁæÁ(byy87),"2015-04-28 18:00",8,,,5,7.2,,,15,4.9,,,25
æÁæÁ(byy87),"2015-04-28 18:30",7.9,,,5,7,,,15,4.8,,,25
æÁæÁ(byy87),"2015-04-28 19:00",7.9,,,5,6.8,,,15,4.6,,,25
æÁæÁ(byy87),"2015-04-28 19:30",7.9,,,5,6.4,,,15,4.3,,,25
æÁæÁ(byy87),"2015-04-28 20:00",7.9,,,5,6,,,15,4.2,,,25
æÁæÁ(byy87),"2015-04-28 20:30",7.8,,,5,6.1,,,15,4.2,,,25
æÁæÁ(byy87),"2015-04-28 21:00",7.9,,,5,6.1,,,15,4.1,,,25
æÁæÁ(byy87),"2015-04-28 21:30",7.8,,,5,5.8,,,15,4.1,,,25
æÁæÁ(byy87),"2015-04-28 22:00",7.8,,,5,5.8,,,15,3.9,,,25
æÁæÁ(byy87),"2015-04-28 22:30",7.9,,,5,5.8,,,15,4.1,,,25
æÁæÁ(byy87),"2015-04-28 23:00",8.3,,,5,6.5,,,15,4.1,,,25
æÁæÁ(byy87),"2015-04-28 23:30",8.4,,,5,6.8,,,15,4.6,,,25
æÁæÁ(byy87),"2015-04-29 00:00",8.3,,,5,7.4,,,15,4.9,,,25
æÁæÁ(byy87),"2015-04-29 00:30",8.3,,,5,7.2,,,15,5,,,25
æÁæÁ(byy87),"2015-04-29 01:00",8.1,,,5,7.5,,,15,5.8,,,25
æÁæÁ(byy87),"2015-04-29 01:30",8.2,,,5,7.4,,,15,5.7,,,25
æÁæÁ(byy87),"2015-04-29 02:00",8.1,,,5,7.4,,,15,5.8,,,25
æÁæÁ(byy87),"2015-04-29 02:30",7.9,,,5,7.4,,,15,5.9,,,25
æÁæÁ(byy87),"2015-04-29 03:00",7.8,,,5,7.4,,,15,6.3,,,25
æÁæÁ(byy87),"2015-04-29 03:30",7.8,,,5,7.4,,,15,6.2,,,25
æÁæÁ(byy87),"2015-04-29 04:00",7.8,,,5,7.4,,,15,5.9,,,25
æÁæÁ(byy87),"2015-04-29 04:30",7.9,,,5,7.3,,,15,5.9,,,25
æÁæÁ(byy87),"2015-04-29 05:00",8.1,,,5,8.3,,,15,7.4,,,25
æÁæÁ(byy87),"2015-04-29 06:00",8.2,,,5,7.5,,,15,6.1,,,25
æÁæÁ(byy87),"2015-04-29 06:30",8.2,,,5,7.9,,,15,6.8,,,25
æÁæÁ(byy87),"2015-04-29 07:00",8.3,,,5,8.2,,,15,6.6,,,25
æÁæÁ(byy87),"2015-04-29 07:30",8.3,,,5,7.9,,,15,5.9,,,25
æÁæÁ(byy87),"2015-04-29 08:00",8.3,,,5,7.6,,,15,5.5,,,25
æÁæÁ(byy87),"2015-04-29 08:30",8.3,,,5,7.9,,,15,5.6,,,25
æÁæÁ(byy87),"2015-04-29 09:00",8.3,,,5,7.6,,,15,5.6,,,25
æÁæÁ(byy87),"2015-04-29 09:30",8.3,,,5,7.7,,,15,5.7,,,25
æÁæÁ(byy87),"2015-04-29 10:00",8.3,,,5,7.6,,,15,5.7,,,25
æÁæÁ(byy87),"2015-04-29 10:30",8.4,,,5,7.4,,,15,5.4,,,25
æÁæÁ(byy87),"2015-04-29 11:00",8.3,,,5,7.7,,,15,5.7,,,25
æÁæÁ(byy87),"2015-04-29 12:00",8.4,,,5,8,,,15,4.7,,,25
æÁæÁ(byy87),"2015-04-29 12:30",8.5,,,5,7.5,,,15,4.3,,,25
æÁæÁ(byy87),"2015-04-29 13:00",8.5,,,5,7.4,,,15,4.4,,,25
æÁæÁ(byy87),"2015-04-29 13:30",8.4,,,5,7.1,,,15,4.3,,,25
æÁæÁ(byy87),"2015-04-29 14:00",8.5,,,5,7.3,,,15,4.4,,,25
æÁæÁ(byy87),"2015-04-29 14:30",8.6,,,5,7.4,,,15,4.6,,,25
æÁæÁ(byy87),"2015-04-29 15:00",8.6,,,5,7.4,,,15,4.6,,,25
æÁæÁ(byy87),"2015-04-29 15:30",8.8,,,5,8.2,,,15,5.5,,,25
æÁæÁ(byy87),"2015-04-29 16:00",8.6,,,5,8.4,,,15,6.1,,,25
æÁæÁ(byy87),"2015-04-29 16:30",8.5,,,5,7.9,,,15,6.4,,,25
æÁæÁ(byy87),"2015-04-29 17:00",8.5,,,5,7.8,,,15,5.9,,,25
æÁæÁ(byy87),"2015-04-29 17:30",8.5,,,5,7.7,,,15,5.9,,,25
æÁæÁ(byy87),"2015-04-29 18:00",8.6,,,5,7.6,,,15,5.6,,,25
æÁæÁ(byy87),"2015-04-29 18:30",8.7,,,5,7.8,,,15,5.8,,,25
æÁæÁ(byy87),"2015-04-29 19:00",8.6,,,5,7.8,,,15,6.2,,,25
æÁæÁ(byy87),"2015-04-29 19:30",8.6,,,5,7.7,,,15,6,,,25
æÁæÁ(byy87),"2015-04-29 20:00",8.6,,,5,7.8,,,15,5.6,,,25
æÁæÁ(byy87),"2015-04-29 20:30",8.7,,,5,7.9,,,15,5.6,,,25
æÁæÁ(byy87),"2015-04-29 21:00",8.7,,,5,7.9,,,15,5.1,,,25
æÁæÁ(byy87),"2015-04-29 21:30",8.7,,,5,7.9,,,15,5.2,,,25
æÁæÁ(byy87),"2015-04-29 22:00",8.7,,,5,8.1,,,15,4.9,,,25
æÁæÁ(byy87),"2015-04-29 22:30",8.6,,,5,8.1,,,15,4.5,,,25
æÁæÁ(byy87),"2015-04-29 23:00",8.7,,,5,7.9,,,15,4.4,,,25
æÁæÁ(byy87),"2015-04-29 23:30",8.7,,,5,7.3,,,15,5,,,25
æÁæÁ(byy87),"2015-04-30 00:00",8.7,,,5,7.6,,,15,5.3,,,25
æÁæÁ(byy87),"2015-04-30 00:30",8.7,,,5,7.8,,,15,5.1,,,25
æÁæÁ(byy87),"2015-04-30 01:00",8.8,,,5,8.2,,,15,5.8,,,25
æÁæÁ(byy87),"2015-04-30 01:30",8.8,,,5,8.3,,,15,6.1,,,25
æÁæÁ(byy87),"2015-04-30 02:00",8.8,,,5,8.4,,,15,6.1,,,25
æÁæÁ(byy87),"2015-04-30 02:30",8.5,,,5,8.1,,,15,6.2,,,25
æÁæÁ(byy87),"2015-04-30 03:00",8.6,,,5,7.9,,,15,6.3,,,25
æÁæÁ(byy87),"2015-04-30 03:30",8.7,,,5,8.5,,,15,7.2,,,25
æÁæÁ(byy87),"2015-04-30 04:00",8.6,,,5,8.3,,,15,6.6,,,25
æÁæÁ(byy87),"2015-04-30 04:30",8.6,,,5,8.4,,,15,6.4,,,25
æÁæÁ(byy87),"2015-04-30 05:00",8.6,,,5,8.4,,,15,6.4,,,25
æÁæÁ(byy87),"2015-04-30 05:30",8.6,,,5,8.4,,,15,6.5,,,25
æÁæÁ(byy87),"2015-04-30 06:00",8.6,,,5,7.9,,,15,5.3,,,25
æÁæÁ(byy87),"2015-04-30 06:30",8.6,,,5,7.4,,,15,5,,,25
æÁæÁ(byy87),"2015-04-30 07:00",8.4,,,5,7.1,,,15,4.8,,,25
æÁæÁ(byy87),"2015-04-30 07:30",8.5,,,5,7.1,,,15,4.9,,,25
æÁæÁ(byy87),"2015-04-30 08:00",8.6,,,5,7.1,,,15,4.9,,,25
æÁæÁ(byy87),"2015-04-30 08:30",8.6,,,5,7.8,,,15,4.9,,,25
æÁæÁ(byy87),"2015-04-30 09:00",8.7,,,5,8,,,15,4.8,,,25
æÁæÁ(byy87),"2015-04-30 09:30",8.8,,,5,8.1,,,15,5.1,,,25
æÁæÁ(byy87),"2015-04-30 10:00",8.9,,,5,8.1,,,15,5.3,,,25
æÁæÁ(byy87),"2015-04-30 10:30",8.8,,,5,7.9,,,15,4.9,,,25
æÁæÁ(byy87),"2015-04-30 11:00",8.9,,,5,7.9,,,15,4.9,,,25
æÁæÁ(byy87),"2015-04-30 11:30",8.9,,,5,8.3,,,15,5.1,,,25
æÁæÁ(byy87),"2015-04-30 12:00",8.9,,,5,7.9,,,15,5.1,,,25
æÁæÁ(byy87),"2015-04-30 12:30",9.1,,,5,8.7,,,15,5.6,,,25
æÁæÁ(byy87),"2015-04-30 13:00",9,,,5,8.6,,,15,5.4,,,25
æÁæÁ(byy87),"2015-04-30 13:30",9.1,,,5,8.1,,,15,5.6,,,25
æÁæÁ(byy87),"2015-04-30 14:00",9.3,,,5,8.1,,,15,5.8,,,25
æÁæÁ(byy87),"2015-04-30 14:30",9.4,,,5,8.1,,,15,6.1,,,25
æÁæÁ(byy87),"2015-04-30 15:00",9.4,,,5,8,,,15,5.5,,,25
æÁæÁ(byy87),"2015-04-30 15:30",9.3,,,5,8.3,,,15,5.8,,,25
æÁæÁ(byy87),"2015-04-30 16:00",9.3,,,5,8.6,,,15,5.9,,,25
æÁæÁ(byy87),"2015-04-30 16:30",9.2,,,5,8.5,,,15,6.3,,,25
æÁæÁ(byy87),"2015-04-30 17:00",9.3,,,5,8.3,,,15,6.3,,,25
æÁæÁ(byy87),"2015-04-30 17:30",9.1,,,5,8.4,,,15,6.6,,,25
æÁæÁ(byy87),"2015-04-30 18:00",9.1,,,5,8.4,,,15,7.3,,,25
æÁæÁ(byy87),"2015-04-30 18:30",9,,,5,8.4,,,15,7.2,,,25
æÁæÁ(byy87),"2015-04-30 19:00",9.1,,,5,8.3,,,15,6.5,,,25
æÁæÁ(byy87),"2015-04-30 19:30",9,,,5,8.1,,,15,5.4,,,25
æÁæÁ(byy87),"2015-04-30 20:00",8.9,,,5,7.8,,,15,4.6,,,25
æÁæÁ(byy87),"2015-04-30 20:30",9,,,5,8,,,15,4.6,,,25
æÁæÁ(byy87),"2015-04-30 21:00",9.1,,,5,7.5,,,15,4.6,,,25
æÁæÁ(byy87),"2015-04-30 21:30",9.1,,,5,7.4,,,15,4.4,,,25
æÁæÁ(byy87),"2015-04-30 22:00",8.9,,,5,7,,,15,4.6,,,25
æÁæÁ(byy87),"2015-04-30 22:30",8.9,,,5,6.8,,,15,4.6,,,25
æÁæÁ(byy87),"2015-04-30 23:00",9,,,5,6.6,,,15,4.7,,,25
æÁæÁ(byy87),"2015-04-30 23:30",8.9,,,5,6.8,,,15,5.1,,,25
øµ¥ˆ(byd8a),"2015-04-01 00:00",10.9,,,5,9.2,,,20,7.7,,,30
øµ¥ˆ(byd8a),"2015-04-01 00:30",10.9,,,5,9.1,,,20,7.6,,,30
øµ¥ˆ(byd8a),"2015-04-01 01:00",10.9,,,5,9.1,,,20,7.8,,,30
øµ¥ˆ(byd8a),"2015-04-01 01:30",11,,,5,9.2,,,20,7.9,,,30
øµ¥ˆ(byd8a),"2015-04-01 02:00",11,,,5,9.7,,,20,8.1,,,30
øµ¥ˆ(byd8a),"2015-04-01 02:30",11.1,,,5,9.9,,,20,8.3,,,30
øµ¥ˆ(byd8a),"2015-04-01 03:00",11,,,5,9.7,,,20,8.2,,,30
øµ¥ˆ(byd8a),"2015-04-01 03:30",11,,,5,9.9,,,20,8.3,,,30
øµ¥ˆ(byd8a),"2015-04-01 04:00",11.1,,,5,10.1,,,20,8.6,,,30
øµ¥ˆ(byd8a),"2015-04-01 04:30",11.1,,,5,10.4,,,20,9.1,,,30
øµ¥ˆ(byd8a),"2015-04-01 05:00",11.1,,,5,10.1,,,20,9.3,,,30
øµ¥ˆ(byd8a),"2015-04-01 05:30",11.1,,,5,9.9,,,20,9,,,30
øµ¥ˆ(byd8a),"2015-04-01 06:00",11,,,5,10.1,,,20,9.3,,,30
øµ¥ˆ(byd8a),"2015-04-01 06:30",11.1,,,5,10.1,,,20,9,,,30
øµ¥ˆ(byd8a),"2015-04-01 07:00",11.1,,,5,10.6,,,20,9,,,30
øµ¥ˆ(byd8a),"2015-04-01 07:30",11,,,5,11,,,20,9.4,,,30
øµ¥ˆ(byd8a),"2015-04-01 08:00",11.1,,,5,11.1,,,20,9.9,,,30
øµ¥ˆ(byd8a),"2015-04-01 08:30",11.1,,,5,11.1,,,20,10.8,,,30
øµ¥ˆ(byd8a),"2015-04-01 09:00",11.1,,,5,11.1,,,20,11.1,,,30
øµ¥ˆ(byd8a),"2015-04-01 09:30",11.1,,,5,11.1,,,20,11.1,,,30
øµ¥ˆ(byd8a),"2015-04-01 10:00",11.1,,,5,11.1,,,20,11.1,,,30
øµ¥ˆ(byd8a),"2015-04-01 10:30",11.1,,,5,11.1,,,20,11.1,,,30
øµ¥ˆ(byd8a),"2015-04-01 11:00",11.1,,,5,11.1,,,20,11.1,,,30
øµ¥ˆ(byd8a),"2015-04-01 11:30",11.1,,,5,11.1,,,20,11.1,,,30
øµ¥ˆ(byd8a),"2015-04-01 12:00",11.1,,,5,11.1,,,20,11.1,,,30
øµ¥ˆ(byd8a),"2015-04-01 12:30",11.1,,,5,11.1,,,20,11.2,,,30
øµ¥ˆ(byd8a),"2015-04-01 13:00",11.1,,,5,11.2,,,20,11.2,,,30
øµ¥ˆ(byd8a),"2015-04-01 13:30",11.1,,,5,11.2,,,20,11.2,,,30
øµ¥ˆ(byd8a),"2015-04-01 14:00",11.1,,,5,11.2,,,20,11.2,,,30
øµ¥ˆ(byd8a),"2015-04-01 14:30",11,,,5,10.9,,,20,10.9,,,30
øµ¥ˆ(byd8a),"2015-04-01 15:00",10.8,,,5,10.8,,,20,10.9,,,30
øµ¥ˆ(byd8a),"2015-04-01 15:30",10.8,,,5,10.8,,,20,10.9,,,30
øµ¥ˆ(byd8a),"2015-04-01 16:00",10.8,,,5,10.9,,,20,10.9,,,30
øµ¥ˆ(byd8a),"2015-04-01 16:30",10.8,,,5,10.9,,,20,10.9,,,30
øµ¥ˆ(byd8a),"2015-04-01 17:00",10.9,,,5,11,,,20,11.1,,,30
øµ¥ˆ(byd8a),"2015-04-01 17:30",11,,,5,11.1,,,20,11.1,,,30
øµ¥ˆ(byd8a),"2015-04-01 18:00",11.1,,,5,11.2,,,20,11.2,,,30
øµ¥ˆ(byd8a),"2015-04-01 18:30",11.1,,,5,11.2,,,20,11.2,,,30
øµ¥ˆ(byd8a),"2015-04-01 19:00",11.2,,,5,11.2,,,20,11.3,,,30
øµ¥ˆ(byd8a),"2015-04-01 19:30",11.2,,,5,11.3,,,20,11.3,,,30
øµ¥ˆ(byd8a),"2015-04-01 20:00",11.3,,,5,11.3,,,20,11.3,,,30
øµ¥ˆ(byd8a),"2015-04-01 20:30",11.3,,,5,11.3,,,20,11.3,,,30
øµ¥ˆ(byd8a),"2015-04-01 21:00",11.3,,,5,11.3,,,20,11.3,,,30
øµ¥ˆ(byd8a),"2015-04-01 21:30",11.3,,,5,11.4,,,20,11.3,,,30
øµ¥ˆ(byd8a),"2015-04-01 22:00",11.3,,,5,11.4,,,20,11.3,,,30
øµ¥ˆ(byd8a),"2015-04-01 22:30",11.3,,,5,11.4,,,20,11.3,,,30
øµ¥ˆ(byd8a),"2015-04-01 23:00",11.3,,,5,11.4,,,20,11.3,,,30
øµ¥ˆ(byd8a),"2015-04-01 23:30",11.3,,,5,11.4,,,20,11.3,,,30
øµ¥ˆ(byd8a),"2015-04-02 00:00",11.3,,,5,11.4,,,20,11.3,,,30
øµ¥ˆ(byd8a),"2015-04-02 00:30",11.3,,,5,11.4,,,20,11.3,,,30
øµ¥ˆ(byd8a),"2015-04-02 01:00",11.3,,,5,11.4,,,20,11.3,,,30
øµ¥ˆ(byd8a),"2015-04-02 01:30",11.3,,,5,11.4,,,20,11.3,,,30
øµ¥ˆ(byd8a),"2015-04-02 02:00",11.3,,,5,11.4,,,20,11.3,,,30
øµ¥ˆ(byd8a),"2015-04-02 02:30",11.3,,,5,11.4,,,20,11.3,,,30
øµ¥ˆ(byd8a),"2015-04-02 03:00",11.3,,,5,11.4,,,20,11.3,,,30
øµ¥ˆ(byd8a),"2015-04-02 03:30",11.3,,,5,11.4,,,20,11.3,,,30
øµ¥ˆ(byd8a),"2015-04-02 04:00",11.3,,,5,11.4,,,20,11.3,,,30
øµ¥ˆ(byd8a),"2015-04-02 04:30",11.3,,,5,11.4,,,20,11.3,,,30
øµ¥ˆ(byd8a),"2015-04-02 05:00",11.3,,,5,11.4,,,20,11.3,,,30
øµ¥ˆ(byd8a),"2015-04-02 05:30",11.3,,,5,11.3,,,20,11.3,,,30
øµ¥ˆ(byd8a),"2015-04-02 06:00",11.3,,,5,11.4,,,20,11.3,,,30
øµ¥ˆ(byd8a),"2015-04-02 06:30",11.3,,,5,11.4,,,20,11.3,,,30
øµ¥ˆ(byd8a),"2015-04-02 07:00",11.3,,,5,11.4,,,20,11.2,,,30
øµ¥ˆ(byd8a),"2015-04-02 07:30",11.3,,,5,11.4,,,20,11.3,,,30
øµ¥ˆ(byd8a),"2015-04-02 08:00",11.3,,,5,11.4,,,20,11.3,,,30
øµ¥ˆ(byd8a),"2015-04-02 08:30",11.3,,,5,11.4,,,20,11.3,,,30
øµ¥ˆ(byd8a),"2015-04-02 09:00",11.3,,,5,11.4,,,20,11.3,,,30
øµ¥ˆ(byd8a),"2015-04-02 09:30",11.3,,,5,11.4,,,20,11.3,,,30
øµ¥ˆ(byd8a),"2015-04-02 10:00",11.3,,,5,11.4,,,20,11.3,,,30
øµ¥ˆ(byd8a),"2015-04-02 10:30",11.4,,,5,11.4,,,20,11.3,,,30
øµ¥ˆ(byd8a),"2015-04-02 11:00",11.4,,,5,11.4,,,20,11.3,,,30
øµ¥ˆ(byd8a),"2015-04-02 11:30",11.4,,,5,11.4,,,20,11.4,,,30
øµ¥ˆ(byd8a),"2015-04-02 12:00",11.4,,,5,11.4,,,20,11.3,,,30
øµ¥ˆ(byd8a),"2015-04-02 12:30",11.4,,,5,11.4,,,20,11.3,,,30
øµ¥ˆ(byd8a),"2015-04-02 13:00",11.4,,,5,11.4,,,20,11.3,,,30
øµ¥ˆ(byd8a),"2015-04-02 13:30",11.4,,,5,11.4,,,20,11.3,,,30
øµ¥ˆ(byd8a),"2015-04-02 14:00",11.4,,,5,11.4,,,20,11.4,,,30
øµ¥ˆ(byd8a),"2015-04-02 14:30",11.4,,,5,11.4,,,20,11.3,,,30
øµ¥ˆ(byd8a),"2015-04-02 15:00",11.4,,,5,11.4,,,20,11.3,,,30
øµ¥ˆ(byd8a),"2015-04-02 15:30",11.4,,,5,11.4,,,20,11.4,,,30
øµ¥ˆ(byd8a),"2015-04-02 16:00",11.4,,,5,11.3,,,20,11.3,,,30
øµ¥ˆ(byd8a),"2015-04-02 16:30",11.4,,,5,11.4,,,20,11.3,,,30
øµ¥ˆ(byd8a),"2015-04-02 17:00",11.4,,,5,11.4,,,20,11.3,,,30
øµ¥ˆ(byd8a),"2015-04-02 17:30",11.3,,,5,11.3,,,20,11.1,,,30
øµ¥ˆ(byd8a),"2015-04-02 18:00",11.4,,,5,11.4,,,20,11.3,,,30
øµ¥ˆ(byd8a),"2015-04-02 18:30",11.3,,,5,11.4,,,20,11.3,,,30
øµ¥ˆ(byd8a),"2015-04-02 19:00",11.3,,,5,11.4,,,20,11.3,,,30
øµ¥ˆ(byd8a),"2015-04-02 19:30",11.3,,,5,11.4,,,20,11.3,,,30
øµ¥ˆ(byd8a),"2015-04-02 20:00",11.3,,,5,11.4,,,20,11.3,,,30
